No.,Object Name,RA,Dec,Object Type,cz (Velocity),Redshift (z),z flag,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
267,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054238-1146477</a>",163.598958,-11.779917,G,228412,0.761900,UUN,5,0,26,2,1,0,0,0,0,0
268,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054239-1146365</a>",163.599458,-11.776806,G,118058,0.393800,UUN,3,0,24,2,1,0,0,0,0,0
269,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105423.93-114524.4</a>",163.599750,-11.756556,G,222086,0.740800,UUN,7,0,38,3,1,0,0,0,0,0
270,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054240-1147297</a>",163.600125,-11.791583,G,,,,4,0,24,2,0,0,0,0,0,0
271,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054240-1147364</a>",163.600125,-11.793444,G,183593,0.612400,UUN,6,0,26,2,1,0,0,0,0,0
272,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105424.16-114656.6</a>",163.600667,-11.782333,G,206947,0.690300,UUN,6,0,38,4,1,0,0,0,0,0
273,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105424.27-114451.8</a>",163.601208,-11.747361,G,130380,0.434900,UUN,3,0,36,3,1,0,0,0,0,0
274,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105424.52-114546.2</a>",163.602417,-11.762833,G,217469,0.725400,UUN,4,0,28,2,1,0,0,0,0,0
275,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105424.75-114920.6</a>",163.603167,-11.822250,G,258841,0.863400,UUN,3,0,32,3,1,0,0,0,0,0
276,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054249-1147556</a>",163.603625,-11.798778,G,184043,0.613900,UUN,5,0,26,2,1,0,0,0,0,0
277,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054251-1145360</a>",163.604542,-11.760000,G,208206,0.694500,UUN,5,0,26,2,1,0,0,0,0,0
278,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105425.02-114757.0</a>",163.604542,-11.799306,G,250597,0.835900,UUN,4,0,38,3,1,0,0,0,0,0
279,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105425.13-114827.0</a>",163.605000,-11.807472,G,228502,0.762200,UUN,5,0,38,3,1,0,0,0,0,0
280,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054253-1148349</a>",163.605417,-11.809694,G,259530,0.865700,UUN,6,0,26,2,1,0,0,0,0,0
281,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105425.33-114555.3</a>",163.605667,-11.765194,G,209165,0.697700,UUN,5,0,38,3,1,0,0,0,0,0
282,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105425.46-114644.2</a>",163.606250,-11.778917,G,211294,0.704800,UUN,6,0,38,3,1,0,0,0,0,0
283,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054255-1146331</a>",163.606458,-11.775861,G,208116,0.694200,UUN,6,0,26,2,1,0,0,0,0,0
284,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054259-1148307</a>",163.607750,-11.808528,G,208716,0.696200,UUN,5,0,26,2,1,0,0,0,0,0
285,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054260-1148009</a>",163.608417,-11.800250,G,203919,0.680200,UUN,3,0,26,2,1,0,0,0,0,0
286,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105426.26-114841.6</a>",163.609583,-11.811306,G,210274,0.701400,UUN,8,0,38,3,1,0,0,0,0,0
287,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105426.36-115018.2</a>",163.609875,-11.838278,G,208656,0.696000,UUN,4,0,28,2,1,0,0,0,0,0
288,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054264-1147207</a>",163.609917,-11.789083,G,208745,0.696300,UUN,5,0,26,2,1,0,0,0,0,0
289,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054272-1145430</a>",163.613458,-11.761944,G,208955,0.697000,UUN,5,0,26,2,1,0,0,0,0,0
290,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054272-1145400</a>",163.613542,-11.761111,G,209225,0.697900,UUN,4,0,26,2,1,0,0,0,0,0
291,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054274-1149487</a>",163.614125,-11.830194,G,305518,1.019100,UUN?,3,0,16,1,1,0,0,0,0,0
292,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054274-1149533</a>",163.614208,-11.831472,*,244091,0.814200,UUN,3,0,16,1,1,0,0,0,0,0
293,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054275-1148360</a>",163.614542,-11.810000,G,208985,0.697100,UUN,3,0,16,1,1,0,0,0,0,0
294,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105427.67-114819.1</a>",163.615333,-11.805028,G,72700,0.242500,UUN,3,0,42,4,1,0,0,0,0,0
295,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105427.71-114451.7</a>",163.615375,-11.747611,*,,,,3,0,38,3,0,0,0,0,0,0
296,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054277-1149315</a>",163.615583,-11.825417,G,228532,0.762300,UUN,4,0,24,2,1,0,0,0,0,0
297,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105427.74-114937.8</a>",163.615667,-11.827083,G,198702,0.662800,UUN,3,0,32,3,1,0,0,0,0,0
298,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054278-1149085</a>",163.615875,-11.819028,G,228442,0.762000,UUN,3,0,24,2,1,0,0,0,0,0
299,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105427.85-114958.7</a>",163.615917,-11.832778,G,208326,0.694900,UUN,7,0,28,2,1,0,0,0,0,0
300,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054280-1149598</a>",163.616667,-11.833278,G,208775,0.696400,UUN,6,0,16,1,1,0,0,0,0,0
301,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105428.98-114557.8</a>",163.620917,-11.765889,*,,,,3,0,43,4,0,0,0,0,0,0
302,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054291-1144145</a>",163.621125,-11.737361,G,183863,0.613300,UUN,3,0,26,2,1,0,0,0,0,0
303,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054292-1149028</a>",163.621500,-11.817444,G,210754,0.703000,UUN,4,0,16,1,1,0,0,0,0,0
304,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054292-1149179</a>",163.621625,-11.821639,G,208895,0.696800,UUN,5,0,26,2,1,0,0,0,0,0
305,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054294-1149316</a>",163.622375,-11.825444,G,123215,0.411000,UUN,3,0,16,1,1,0,0,0,0,0
306,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054294-1149333</a>",163.622625,-11.825917,G,209165,0.697700,UUN,3,0,26,2,1,0,0,0,0,0
307,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054296-1145499</a>",163.623417,-11.763861,G,209675,0.699400,UUN,5,0,26,2,1,0,0,0,0,0
308,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105429.59-114713.4</a>",163.623417,-11.786750,G,209285,0.698100,UUN,8,0,38,3,1,0,0,0,0,0
309,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105429.72-114815.6</a>",163.623917,-11.804056,G,184163,0.614300,UUN,5,0,38,3,1,0,0,0,0,0
310,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054300-1150053</a>",163.624917,-11.834806,G,208086,0.694100,UUN,3,0,16,1,1,0,0,0,0,0
311,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">2MASS J10543011-1145273</a>",163.625583,-11.757472,*,,,,3,0,32,3,0,0,0,0,0,0
312,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105430.26-114914.2</a>",163.626208,-11.820333,G,208775,0.696400,UUN,8,0,38,3,1,0,0,0,0,0
313,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054303-1148158</a>",163.626250,-11.804389,G,208416,0.695200,UUN,4,0,24,2,1,0,0,0,0,0
314,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105430.43-114654.3</a>",163.626917,-11.781556,G,209435,0.698600,UUN,7,0,38,3,1,0,0,0,0,0
315,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054308-1147557</a>",163.628208,-11.798806,G,184372,0.615000,UUN,4,0,26,2,1,0,0,0,0,0
316,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105430.81-114709.6</a>",163.628625,-11.785972,G,209795,0.699800,UUN,8,0,38,3,1,0,0,0,0,0
317,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105431.03-114925.0</a>",163.629500,-11.823611,G,208835,0.696600,UUN,4,0,38,3,1,0,0,0,0,0
318,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105431.05-114825.7</a>",163.629542,-11.806917,G,250806,0.836600,UUN,4,0,36,3,1,0,0,0,0,0
319,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054314-1149550</a>",163.630708,-11.831944,*,,,,3,0,16,1,0,0,0,0,0,0
320,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054316-1147400</a>",163.631750,-11.794444,G,207097,0.690800,UUN,5,0,26,2,1,0,0,0,0,0
321,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054317-1146498</a>",163.632083,-11.780500,G,257792,0.859900,UUN,4,0,26,2,1,0,0,0,0,0
322,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105432.19-114946.8</a>",163.634167,-11.829361,G,210394,0.701800,UUN,3,0,30,3,1,0,0,0,0,0
323,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105432.19-124523.1</a>",163.634292,-12.756333,*,,,,3,0,38,3,0,0,0,0,0,0
324,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054323-1147213</a>",163.634708,-11.789250,G,210424,0.701900,UUN,5,0,26,2,1,0,0,0,0,0
325,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054338-1149299</a>",163.641000,-11.824972,G,208206,0.694500,UUN,7,0,24,1,1,0,0,0,0,0
326,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054338-1146388</a>",163.640708,-11.777444,G,228232,0.761300,UUN,6,0,26,2,1,0,0,0,0,0
327,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054338-1145431</a>",163.640875,-11.762139,G,199332,0.664900,UUN,3,0,24,2,1,0,0,0,0,0
328,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105433.92-114917.2</a>",163.641250,-11.821444,G,209555,0.699000,UUN,3,0,28,2,1,0,0,0,0,0
329,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105433.89-114736.0</a>",163.641458,-11.793111,G,258061,0.860800,UUN,7,0,38,3,1,0,0,0,0,0
330,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054340-1148409</a>",163.641708,-11.811361,G,251166,0.837800,UUN,3,0,16,1,1,0,0,0,0,0
331,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105434.31-114700.5</a>",163.643125,-11.783444,G,207906,0.693500,UUN,4,0,38,3,1,0,0,0,0,0
332,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054345-1245159</a>",163.643750,-12.754417,*,227662,0.759400,UUN?,3,0,26,2,1,0,0,0,0,0
333,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054349-1147459</a>",163.645417,-11.796083,G,,,,3,0,16,1,0,0,0,0,0,0
334,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">GALEXASC J105435.01-114903.6</a>",163.645792,-11.817528,*,,,,3,0,19,2,0,0,0,0,0,0
335,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105435.02-124335.7</a>",163.645958,-12.726222,G,218639,0.729300,UUN,4,0,38,3,1,0,0,0,0,0
336,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054353-1246528</a>",163.647000,-12.781333,G,207816,0.693200,UUN,7,0,24,2,1,0,0,0,0,0
337,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105435.63-124526.6</a>",163.648458,-12.757333,G,224634,0.749300,UUN,6,0,38,3,1,0,0,0,0,0
338,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054358-1243099</a>",163.649250,-12.719417,G,72670,0.242400,UUN,4,0,24,2,1,0,0,0,0,0
339,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054366-1246328</a>",163.652333,-12.775778,G,235697,0.786200,UUN,3,0,24,2,1,0,0,0,0,0
340,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054367-1246287</a>",163.652750,-12.774639,G,64425,0.214900,UUN,3,0,26,2,1,0,0,0,0,0
341,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054368-1245039</a>",163.653417,-12.751083,G,224125,0.747600,UUN?,4,0,26,3,1,0,0,0,0,0
342,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054376-1248037</a>",163.656625,-12.801028,G,200231,0.667900,UUN,3,0,16,1,1,0,0,0,0,0
343,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054378-1248214</a>",163.657667,-12.805944,G,232099,0.774200,UUN?,4,0,16,1,1,0,0,0,0,0
344,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054380-1244324</a>",163.658542,-12.742333,G,225414,0.751900,UUN,3,0,26,2,1,0,0,0,0,0
345,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054381-1248040</a>",163.658833,-12.801111,G,,,,3,0,16,1,0,0,0,0,0,0
346,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105438.20-124708.5</a>",163.659292,-12.785472,*,,,,3,0,44,4,0,0,0,0,0,0
347,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054383-1243152</a>",163.659750,-12.720889,G,,,,3,0,16,1,0,0,0,0,0,0
348,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054385-1242596</a>",163.660292,-12.716556,*,,,,3,0,26,2,0,0,0,0,0,0
349,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054387-1243048</a>",163.661125,-12.718000,G,219268,0.731400,UUN,5,0,26,2,1,0,0,0,0,0
350,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054388-1246514</a>",163.661625,-12.780944,G,66494,0.221800,UUN,4,0,25,2,1,0,0,0,0,0
351,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105438.83-124352.4</a>",163.661917,-12.731139,G,72790,0.242800,UUN,4,0,38,3,1,0,0,0,0,0
352,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054389-1242431</a>",163.662083,-12.711972,G,295835,0.986800,UUN,3,0,26,2,1,0,0,0,0,0
353,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054391-1243591</a>",163.662750,-12.733083,*,,,,3,0,24,2,0,0,0,0,0,0
354,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054392-1243462</a>",163.663333,-12.729500,G,157391,0.525000,UUN,4,0,24,2,1,0,0,0,0,0
355,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054395-1243199</a>",163.664708,-12.722194,*,,,,3,0,23,2,0,0,0,0,0,0
356,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054396-1243488</a>",163.665125,-12.730222,G,144860,0.483200,UUN,3,0,24,2,1,0,0,0,0,0
357,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105439.61-124824.9</a>",163.665208,-12.806694,G,224185,0.747800,UUN,7,0,28,2,1,0,0,0,0,0
358,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054397-1247277</a>",163.665542,-12.791028,G,144740,0.482800,UUN,3,0,23,2,1,0,0,0,0,0
359,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105439.77-124605.8</a>",163.665750,-12.768194,G,224305,0.748200,UUN,8,0,39,3,1,0,0,0,0,0
360,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054398-1247150</a>",163.665958,-12.787500,G,225534,0.752300,UUN,3,0,26,2,1,0,0,0,0,0
361,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054399-1248135</a>",163.666333,-12.803750,G,225534,0.752300,UUN,3,0,16,1,1,0,0,0,0,0
362,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054401-1243320</a>",163.666875,-12.725556,G,41521,0.138500,UUN,3,0,24,2,1,0,0,0,0,0
363,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105440.17-124817.1</a>",163.667583,-12.804667,*,,,,3,0,31,3,0,0,0,0,0,0
364,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054404-1248083</a>",163.668500,-12.802306,G,224335,0.748300,UUN,5,0,26,2,1,0,0,0,0,0
365,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105440.52-124445.3</a>",163.669083,-12.745778,G,176338,0.588200,UUN,4,0,38,3,1,0,0,0,0,0
366,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054406-1242409</a>",163.669375,-12.711361,G,55671,0.185700,UUN,3,0,24,2,1,0,0,0,0,0
367,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105440.66-124738.8</a>",163.669458,-12.794028,G,224305,0.748200,UUN,5,0,38,3,1,0,0,0,0,0
368,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105440.79-124653.0</a>",163.670375,-12.781361,G,224724,0.749600,UUN,6,0,39,3,1,0,0,0,0,0
369,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054409-1247297</a>",163.670375,-12.791583,G,60168,0.200700,UUN,3,0,16,1,1,0,0,0,0,0
370,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">2MASS J10544094-1245120</a>",163.670750,-12.753250,*,,,,3,0,32,3,0,0,0,0,0,0
371,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054414-1245384</a>",163.672542,-12.760667,G,224964,0.750400,UUN,5,0,27,2,1,0,0,0,0,0
372,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054415-1247444</a>",163.672833,-12.795667,G,224185,0.747800,UUN,3,0,24,2,1,0,0,0,0,0
373,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105441.55-124737.9</a>",163.673208,-12.793750,G,224784,0.749800,UUN,5,0,38,4,1,0,0,0,0,0
374,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054416-1242435</a>",163.673500,-12.712083,G,153224,0.511100,UUN,3,0,24,2,1,0,0,0,0,0
375,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105441.83-124304.7</a>",163.674500,-12.718083,G,193066,0.644000,UUN?,3,0,38,3,1,0,0,0,0,0
376,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054423-1244420</a>",163.676375,-12.745000,G,173700,0.579400,UUN,3,0,24,2,1,0,0,0,0,0
377,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105442.75-124819.8</a>",163.678375,-12.805556,G,,,,3,0,38,3,0,0,0,0,0,0
378,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105442.77-124236.9</a>",163.678458,-12.710250,*,,,,3,0,34,3,0,0,0,0,0,0
379,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054428-1242473</a>",163.678458,-12.713139,*,,,,3,0,26,2,0,0,0,0,0,0
380,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054428-1248156</a>",163.678500,-12.804333,G,273681,0.912900,UUN,3,0,26,2,1,0,0,0,0,0
381,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054430-1242357</a>",163.679125,-12.709917,*,,,,3,0,16,1,0,0,0,0,0,0
382,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054431-1247335</a>",163.679542,-12.792639,G,224814,0.749900,UUN,3,0,24,2,1,0,0,0,0,0
383,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054431-1246205</a>",163.679667,-12.772361,G,226433,0.755300,UUN,7,0,27,2,1,0,0,0,0,0
384,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054432-1244344</a>",163.680167,-12.742889,G,165066,0.550600,UUN,3,0,26,2,1,0,0,0,0,0
385,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054433-1247201</a>",163.680250,-12.788917,G,220437,0.735300,UUN,4,0,27,2,1,0,0,0,0,0
386,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105443.43-124615.7</a>",163.681167,-12.770889,G,225594,0.752500,UUN,6,0,39,3,1,0,0,0,0,0
387,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054436-1244535</a>",163.681583,-12.748194,G,123784,0.412900,UUN,3,0,24,2,1,0,0,0,0,0
388,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105443.59-124420.7</a>",163.681708,-12.738944,G,223735,0.746300,UUN,9,0,38,3,1,0,0,0,0,0
389,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054436-1244401</a>",163.681708,-12.744472,G,156732,0.522800,UUN,4,0,26,2,1,0,0,0,0,0
390,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054437-1243416</a>",163.681958,-12.728222,G,224904,0.750200,UUN,4,0,26,2,1,0,0,0,0,0
391,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054438-1247221</a>",163.682417,-12.789472,G,,,,4,0,25,2,0,0,0,0,0,0
392,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054439-1246186</a>",163.682750,-12.771833,G,224125,0.747600,UUN,4,0,27,2,1,0,0,0,0,0
393,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105443.87-124310.7</a>",163.683042,-12.719722,*,,,,3,0,38,3,0,0,0,0,0,0
394,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054440-1246390</a>",163.683208,-12.777500,G,224724,0.749600,UUN,8,0,27,2,1,0,0,0,0,0
395,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054442-1245331</a>",163.684000,-12.759194,G,223225,0.744600,UUN,6,0,24,2,1,0,0,0,0,0
396,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054443-1244032</a>",163.684625,-12.734222,G,264507,0.882300,UUN,3,0,24,2,1,0,0,0,0,0
397,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054443-1247554</a>",163.684708,-12.798722,G,199962,0.667000,UUN,3,0,26,2,1,0,0,0,0,0
398,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105444.46-124448.9</a>",163.685458,-12.746750,*,,,,3,0,44,4,0,0,0,0,0,0
